current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
2.698204000755667,1.0853532056522992,-0.6954988645046172,4.6,1.6,-1.0,0.18946697362170267,0.9675407808166211,0.030313630953418113,-0.25089025735405307
3.0431806687510843,1.0961615308500512,-0.784953786437172,4.6,1.6,-1.0,0.09850787781328357,0.9965100383975549,0.08286080152828147,0.010091131898570709
3.478399818986607,1.1323504363697223,-0.7805465515066811,4.6,1.6,-1.0,0.15840526447372172,0.948712160826923,-0.12782656329365633,-0.2891463394470756
3.8817762992914826,1.0780007280810455,-0.903486719784421,4.6,1.6,-1.0,0.07222115261094814,0.8416089147538413,0.5369509410799663,0.05812160940820731
4.172375465546859,1.2634045338897286,-0.8834179076088919,4.6,1.6,-1.0,0.1366381331933707,0.7701552953772647,0.6054100409432523,-0.20084696494457593
4.43957950092944,1.473450490818361,-0.9531014115069538,4.6,1.6,-1.0,0.38378328077902923,0.7652183956207594,0.603651110323346,-0.2237099550958396
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9042796900735028,0.37587960483675925,-0.2024667004431371
0.7335400745997616,0.53864174194556,-0.5746790612584503,4.6,1.6,-1.0,0.7909324113498768,0.9804916189795294,0.17538547419484266,-0.08874751011916568
1.1274234133569334,0.6090976385673716,-0.610330733251837,4.6,1.6,-1.0,0.41328825444069817,0.9260229568037365,0.37727810756696145,0.011946255612430916
1.380463780098291,0.7121907530531529,-0.6070663596430127,4.6,1.6,-1.0,0.15004367040706973,0.974847100548669,-0.20611072729662613,-0.08480270423228907
1.575433200208025,0.6709686075938277,-0.6240269004894705,4.6,1.6,-1.0,0.0718217514582612,0.9497312622226787,0.2792319755210437,-0.1415628249348422
1.9634915177374135,0.7850622411628756,-0.6818691910974025,4.6,1.6,-1.0,0.060038262690379485,0.9825358623645762,0.07220504493910901,-0.17149259649570825
2.3989534216126924,0.8170636647678264,-0.7578750606346369,4.6,1.6,-1.0,0.3123405024983762,0.9114064138705948,0.332157097031329,-0.2429197638053811
2.61950397556465,0.8974421113471316,-0.8166590319319493,4.6,1.6,-1.0,0.1286730828315672,0.87003938677231,0.34220902969147976,0.3548583456288984
2.9627425038086233,1.0324467162982416,-0.6766641556762727,4.6,1.6,-1.0,0.03452793635200929,0.9916904511014477,0.07307006968099805,0.10588113198781547
3.3158321672882525,1.0584631877540682,-0.6389653624481069,4.6,1.6,-1.0,0.1777507874078315,0.9195345673147801,0.09724298524091166,-0.3807886307843973
3.628191930161117,1.0914959816158596,-0.7683167219775632,4.6,1.6,-1.0,0.09311859512198495,0.8650623449417552,0.16211714873156488,-0.47474747966789643
3.8886399863347694,1.1403052917267902,-0.9112509959935814,4.6,1.6,-1.0,0.014405518680903395,0.918778233748027,0.3527640021997405,0.17721206489084487
4.177430032528364,1.2511859468715216,-0.8555497630669809,4.6,1.6,-1.0,0.14570808700701016,0.6164144257933469,0.6969092610901284,-0.36653886216971543
4.436429848501524,1.5440074040267866,-1.0095589716068116,4.6,1.6,-1.0,0.39251902997399757,0.9446602579038197,0.3233718356814816,0.05520555248412848
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9552858906913455,0.27293882591181307,-0.11372451079658892
0.5910571781382692,0.45458776518236266,-0.5227449021593178,4.6,1.6,-1.0,0.9558109434891033,0.8891359134272331,0.10985938156805623,-0.4442614587553193
0.9895680560613512,0.5038267599587849,-0.72186296868027,4.6,1.6,-1.0,0.5865456889867058,0.9817624241298509,0.14448376993117182,-0.12355963253892777
